ts,equity,drawdown,drawdown_pct
2021-02-01T05:59:59.999000+00:00,999.919992,0.0,0.0
2021-02-02T03:59:59.999000+00:00,998.58551302486,1.334478975139973,0.0013345857526768732
2021-02-02T07:59:59.999000+00:00,998.50550502486,1.4144869751399938,0.0014146001544691525
2021-02-22T15:59:59.999000+00:00,1109.4873893970946,0.0,0.0
2021-03-18T01:59:59.999000+00:00,1121.5990489912308,0.0,0.0
2021-03-21T08:59:59.999000+00:00,1115.1080570909191,6.490991900311656,0.005787265873798369
2021-04-30T03:59:59.999000+00:00,1115.0280490909192,6.570999900311563,0.005858599743127045
2021-05-04T05:59:59.999000+00:00,1123.5136112821926,0.0,0.0
2021-06-05T02:59:59.999000+00:00,1120.6168103558703,2.896800926322385,0.002578340749264671
2021-06-05T11:59:59.999000+00:00,1111.0940072130188,12.419604069173829,0.011054253321417394
2021-06-13T16:59:59.999000+00:00,1111.013999213019,12.499612069173736,0.011125465631794835
2021-06-17T18:59:59.999000+00:00,1114.7834284566359,8.730182825556767,0.007770429069918948
2021-06-27T08:59:59.999000+00:00,1114.218140749727,9.295470532465743,0.008273571801108336
2021-06-27T17:59:59.999000+00:00,1114.1145008690828,9.399110413109838,0.008365818018335575
2021-06-27T22:59:59.999000+00:00,1114.035188297185,9.478422985007683,0.00843641135258751
2021-07-01T09:59:59.999000+00:00,1107.3418571572424,16.171754124950212,0.014393910285158403
2021-07-07T06:59:59.999000+00:00,1107.2618491572425,16.25176212495012,0.014465122595535843
2021-07-07T23:59:59.999000+00:00,1102.1748874547013,21.33872382749132,0.01899284851844281
2021-08-13T10:59:59.999000+00:00,1102.0948794547014,21.41873182749123,0.01906406082882025
2021-08-15T14:59:59.999000+00:00,1100.116323572423,23.39728770976967,0.020825103919362292
2021-08-15T20:59:59.999000+00:00,1100.036315572423,23.477295709769578,0.020896316229739732
2021-08-16T22:59:59.999000+00:00,1097.5386182821253,25.974993000067343,0.02311942885179983
2021-09-26T17:59:59.999000+00:00,1097.4586102821254,26.05500100006725,0.02319064116217727
2021-09-27T20:59:59.999000+00:00,1095.164297393162,28.349313889030554,0.025232728472846303
2021-09-30T06:59:59.999000+00:00,1095.0842893931622,28.42932188903046,0.025303940783223743
2021-10-13T09:59:59.999000+00:00,1148.0730745466751,0.0,0.0
2021-10-13T18:59:59.999000+00:00,1150.0446028074605,0.0,0.0
2021-10-21T23:59:59.999000+00:00,1168.234823997558,0.0,0.0
2021-10-22T11:59:59.999000+00:00,1168.5144901020199,0.0,0.0
2021-10-22T13:59:59.999000+00:00,1165.3639581144143,3.1505319876055182,0.002696185639367171
2021-10-29T15:59:59.999000+00:00,1165.2839501144144,3.2305399876054253,0.002764655479217357
2021-10-31T13:59:59.999000+00:00,1158.9494412823199,9.565048819699996,0.008185648445715805
2021-11-02T09:59:59.999000+00:00,1158.8694332823197,9.64505681970013,0.008254118285566187
2021-11-04T14:59:59.999000+00:00,1154.6510716970347,13.863418404985168,0.01186413906067591
2021-12-02T21:59:59.999000+00:00,1154.5710636970348,13.943426404985075,0.011932608900526097
2021-12-03T00:59:59.999000+00:00,1153.2371947771721,15.277295324847728,0.013074117141255054
2021-12-16T01:59:59.999000+00:00,1153.1571867771722,15.357303324847635,0.01314258698110524
2021-12-16T21:59:59.999000+00:00,1149.2150920729853,19.29939802903459,0.016516182034978115
2022-01-14T18:59:59.999000+00:00,1149.1350840729854,19.3794060290345,0.0165846518748283
2022-01-16T11:59:59.999000+00:00,1148.6354913652042,19.878998736815674,0.017012197028964608
2022-01-16T14:59:59.999000+00:00,1148.5554833652043,19.95900673681558,0.017080666868814792
2022-01-16T19:59:59.999000+00:00,1146.241532082926,22.27295801909395,0.019060917265261604
2022-05-19T20:59:59.999000+00:00,1146.161524082926,22.352966019093856,0.01912938710511179
2022-05-20T17:59:59.999000+00:00,1137.3840735903377,31.130416511682142,0.026641018810955635
2022-06-07T21:59:59.999000+00:00,1137.3040655903378,31.21042451168205,0.02670948865080582
2022-06-09T01:59:59.999000+00:00,1128.8400976898652,39.6743924121547,0.033952845898120476
2022-06-09T09:59:59.999000+00:00,1128.7600896898653,39.75440041215461,0.03402131573797066
2022-06-09T14:59:59.999000+00:00,1125.8074874092538,42.70700269276608,0.03654811562416949
2022-08-10T15:59:59.999000+00:00,1125.7274794092539,42.78701069276599,0.03661658546401968
2022-08-15T13:59:59.999000+00:00,1126.9314316608509,41.58305844116899,0.03558625827356106
2022-09-28T18:59:59.999000+00:00,1126.5999279433258,41.914562158694025,0.035869954984498804
2022-10-01T06:59:59.999000+00:00,1123.7939646705697,44.72052543145014,0.03827126305258372
2022-10-16T22:59:59.999000+00:00,1123.7139566705698,44.80053343145005,0.038339732892433906
2022-10-18T23:59:59.999000+00:00,1123.8567080018584,44.65778210016151,0.038217568099016525
2022-12-13T00:59:59.999000+00:00,1123.7473628852708,44.76712721674903,0.03831114427416346
2022-12-15T23:59:59.999000+00:00,1125.9260960631648,42.588394038855085,0.03644661183032211
2023-01-20T16:59:59.999000+00:00,1126.3718522237139,42.142637878306004,0.03606513931601023
2023-01-25T07:59:59.999000+00:00,1139.3800078161316,29.134482285888225,0.024932923410598506
2023-01-26T00:59:59.999000+00:00,1139.6132359837889,28.90125411823101,0.02473332967887092
2023-01-30T18:59:59.999000+00:00,1138.6194283723362,29.895061729683675,0.025583817730042542
2023-03-23T16:59:59.999000+00:00,1138.5394203723363,29.975069729683582,0.025652287569892726
2023-03-24T19:59:59.999000+00:00,1133.9013236868955,34.6131664151244,0.029621512363190647
2023-05-17T22:59:59.999000+00:00,1133.8213156868956,34.693174415124304,0.029689982203040834
2023-05-18T19:59:59.999000+00:00,1129.3153861365588,39.19910396546106,0.033546100024860366
2023-06-26T15:59:59.999000+00:00,1129.2353781365587,39.2791119654612,0.033614569864710744
2023-06-26T16:59:59.999000+00:00,1127.0181184010248,41.49637170099504,0.03551207285189258
2023-06-27T11:59:59.999000+00:00,1126.938110401025,41.57637970099495,0.03558054269174277
2023-06-28T07:59:59.999000+00:00,1123.2859711092472,45.228518992772706,0.03870599755149286
2023-07-06T10:59:59.999000+00:00,1123.2059631092473,45.30852699277261,0.03877446739134304
2023-07-06T17:59:59.999000+00:00,1117.09005384412,51.42443625789997,0.04400838559854764
2023-10-06T16:59:59.999000+00:00,1117.0100458441198,51.504444257900104,0.04407685543839802
2023-10-09T11:59:59.999000+00:00,1113.958570830412,54.55591927160776,0.04668826936570092
2023-11-22T21:59:59.999000+00:00,1113.8785628304122,54.63592727160767,0.0467567392055511
2023-11-27T06:59:59.999000+00:00,1111.9777758130865,56.536714288933354,0.04838340882191139
2023-11-28T18:59:59.999000+00:00,1111.8977678130866,56.61672228893326,0.04845187866176157
2023-12-11T01:59:59.999000+00:00,1139.43154540534,29.08294469667976,0.024888818190128396
2024-01-01T00:59:59.999000+00:00,1138.9425966888177,29.571893413202133,0.025307254350453362
2024-01-01T00:59:59.999000+00:00,1138.9425966888177,29.571893413202133,0.025307254350453362
